id,status,category,category_in_india_portal,folder,folder_visibility,delta_returns_content,reason,fd_url,delta_url,title
80001199694,2,"Perpetual, Options contract & Funding",true,Option Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199694,https://www.delta.exchange/support/solutions/articles/80001199694,Options Mark Price
80001199695,2,"Perpetual, Options contract & Funding",true,Option Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199695,https://www.delta.exchange/support/solutions/articles/80001199695,Options Settlement
80001199711,2,"Perpetual, Options contract & Funding",true,Option Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199711,https://www.delta.exchange/support/solutions/articles/80001199711,PnL Computation
80001199712,2,"Perpetual, Options contract & Funding",true,Option Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199712,https://www.delta.exchange/support/solutions/articles/80001199712,Leverage In Options
80001199828,2,"Perpetual, Options contract & Funding",true,Option Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199828,https://www.delta.exchange/support/solutions/articles/80001199828,Options Symbology
80001199829,2,"Perpetual, Options contract & Funding",true,Option Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199829,https://www.delta.exchange/support/solutions/articles/80001199829,Options Launch Schedule
80001177912,2,"Perpetual, Options contract & Funding",true,Contract Specifications,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177912,https://www.delta.exchange/support/solutions/articles/80001177912,What Is the Minimum Order Size for BTC and ETH Contracts?
80001177913,1,"Perpetual, Options contract & Funding",true,Contract Specifications,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001177913,https://www.delta.exchange/support/solutions/articles/80001177913,How is the settlement price calculated?
80001198442,2,"Perpetual, Options contract & Funding",true,Contract Specifications,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001198442,https://www.delta.exchange/support/solutions/articles/80001198442,What are Straddle Contracts
80001177915,2,"Perpetual, Options contract & Funding",true,Margin Trading,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177915,https://www.delta.exchange/support/solutions/articles/80001177915,How much margin is reserved while placing an order on Delta Exchange?
80001177916,2,"Perpetual, Options contract & Funding",true,Margin Trading,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177916,https://www.delta.exchange/support/solutions/articles/80001177916,How are Stop Orders Margined on Delta Exchange?
80001177917,2,"Perpetual, Options contract & Funding",true,Margin Trading,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177917,https://www.delta.exchange/support/solutions/articles/80001177917,What happens to Open Orders when a Position is liquidated?
80001177919,2,"Perpetual, Options contract & Funding",true,Margin Trading,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177919,https://www.delta.exchange/support/solutions/articles/80001177919,"Time in Force Flags on Delta Exchange –  IOC, GTC"
80001177920,2,"Perpetual, Options contract & Funding",true,Margin Trading,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177920,https://www.delta.exchange/support/solutions/articles/80001177920,How to Close an Open Position on Delta Exchange?
80001177921,2,"Perpetual, Options contract & Funding",true,Margin Trading,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177921,https://www.delta.exchange/support/solutions/articles/80001177921,How to change between mode in Delta Exchange India?
80001177923,2,"Perpetual, Options contract & Funding",true,Margin Trading,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177923,https://www.delta.exchange/support/solutions/articles/80001177923,Delta Exchange Calculator: Features to Improve Trading
80001177924,2,"Perpetual, Options contract & Funding",true,Margin Trading,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177924,https://www.delta.exchange/support/solutions/articles/80001177924,How to use Charting Tools to improve Technical Analysis?
80001132523,1,"Perpetual, Options contract & Funding",true,Margin Trading,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001132523,https://www.delta.exchange/support/solutions/articles/80001132523,Bracket orders deprecated. Reduce-only orders introduced.
80001198731,2,"Perpetual, Options contract & Funding",true,Margin Trading,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001198731,https://www.delta.exchange/support/solutions/articles/80001198731,How to Change Leverage in Isolated and Cross Margin Mode on Delta Exchange
80001199715,2,"Perpetual, Options contract & Funding",true,Perpetual Contracts Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199715,https://www.delta.exchange/support/solutions/articles/80001199715,Perpetual Contracts: Motivation & Use Cases
80001177905,2,"Perpetual, Options contract & Funding",true,Perpetual Contracts Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177905,https://www.delta.exchange/support/solutions/articles/80001177905,What is Perpetual Contracts?
80001177906,2,"Perpetual, Options contract & Funding",true,Perpetual Contracts Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177906,https://www.delta.exchange/support/solutions/articles/80001177906,Funding Rate Explanation
80001177909,2,"Perpetual, Options contract & Funding",true,Perpetual Contracts Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177909,https://www.delta.exchange/support/solutions/articles/80001177909,Are there any limits on funding?
80001177911,2,"Perpetual, Options contract & Funding",true,Perpetual Contracts Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177911,https://www.delta.exchange/support/solutions/articles/80001177911,How can I see the history of funding for any contract?
80001199725,2,"Perpetual, Options contract & Funding",true,Perpetual Contracts Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199725,https://www.delta.exchange/support/solutions/articles/80001199725,Funding Rate Calculation
80001199727,2,"Perpetual, Options contract & Funding",true,Future Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199727,https://www.delta.exchange/support/solutions/articles/80001199727,Futures: Motivation & Use Cases
80001199732,2,"Perpetual, Options contract & Funding",true,Future Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199732,https://www.delta.exchange/support/solutions/articles/80001199732,FUTURE COMPUTATION
80001199738,2,"Perpetual, Options contract & Funding",true,Future Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199738,https://www.delta.exchange/support/solutions/articles/80001199738,Leverage In Future
80001191555,2,Offers,true,Live Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001191555,https://www.delta.exchange/support/solutions/articles/80001191555,Welcome Offer: Get ₹500
80001172745,2,Offers,true,Live Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001172745,https://www.delta.exchange/support/solutions/articles/80001172745,Scalper offer
80001190846,2,Offers,true,Live Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001190846,https://www.delta.exchange/support/solutions/articles/80001190846,X-Mas Offer
80001191143,2,Offers,true,Live Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001191143,https://www.delta.exchange/support/solutions/articles/80001191143,Referral Commission: Everything You Need to Know
80001194562,1,Offers,true,Live Offers,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001194562,https://www.delta.exchange/support/solutions/articles/80001194562,Delta India Referral Program for Spot Trading
80001199939,2,Offers,true,Live Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199939,https://www.delta.exchange/support/solutions/articles/80001199939,Referral Boost
80001149608,1,Offers,true,Old Offers,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001149608,https://www.delta.exchange/support/solutions/articles/80001149608,Scalper Offer
80001162375,2,Offers,true,Old Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001162375,https://www.delta.exchange/support/solutions/articles/80001162375,Black Friday Special
80001163831,2,Offers,true,Old Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001163831,https://www.delta.exchange/support/solutions/articles/80001163831,Year end mega offer (DISCONTINUED)
80001165281,2,Offers,true,Old Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001165281,https://www.delta.exchange/support/solutions/articles/80001165281,January Offer Blog
80001166965,2,Offers,true,Old Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001166965,https://www.delta.exchange/support/solutions/articles/80001166965,Trade for 7 days and get 50% Cashback
80001172962,2,Offers,true,Old Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001172962,https://www.delta.exchange/support/solutions/articles/80001172962,Amazon voucher blog -April
80001166968,2,Offers,true,Old Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001166968,https://www.delta.exchange/support/solutions/articles/80001166968,Deposit and get 10% Cashback
80001169879,2,Offers,true,Old Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001169879,https://www.delta.exchange/support/solutions/articles/80001169879,TRADE FOR 10 DAYS AND GET 50% FEE CASHBACK
80001172353,2,Offers,true,Old Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001172353,https://www.delta.exchange/support/solutions/articles/80001172353,April offer blog (DISCONTINUED)
80001172963,2,Offers,true,Old Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001172963,https://www.delta.exchange/support/solutions/articles/80001172963,Delta cash blog - April
80001185728,1,Offers,true,Old Offers,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001185728,https://www.delta.exchange/support/solutions/articles/80001185728,Welcome Offer: Get ₹2500
80001180013,2,Offers,true,Old Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001180013,https://www.delta.exchange/support/solutions/articles/80001180013,Monsoon Offer
80001189256,2,Offers,true,Old Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001189256,https://www.delta.exchange/support/solutions/articles/80001189256,Black Friday 2025
80001199392,2,Offers,true,Old Offers,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199392,https://www.delta.exchange/support/solutions/articles/80001199392,Delta Exchange February Referral Rush : Earn upto ₹1 Lac/- Cash
80001153884,2,API & Automation Tools,true,Trading APIs & Integrations,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001153884,https://www.delta.exchange/support/solutions/articles/80001153884,Your Complete API FAQ Guide: Everything you need to know
80001174969,2,API & Automation Tools,true,Trading APIs & Integrations,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001174969,https://www.delta.exchange/support/solutions/articles/80001174969,Kickstarting Your Trading Journey with Delta India APIs
80001141030,2,API & Automation Tools,true,Trading APIs & Integrations,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001141030,https://www.delta.exchange/support/solutions/articles/80001141030,Tutorial: Trading View Automation on Delta Exchange
80001191381,2,API & Automation Tools,true,Trading APIs & Integrations,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001191381,https://www.delta.exchange/support/solutions/articles/80001191381,Track Maintenance and Downtime for API Trading with System Status WebSocket
80001194935,2,API & Automation Tools,true,Trading APIs & Integrations,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001194935,https://www.delta.exchange/support/solutions/articles/80001194935,API Update: Changes to History Endpoints and Parameter Clarifications
80001181136,2,API & Automation Tools,true,API Copilot.,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001181136,https://www.delta.exchange/support/solutions/articles/80001181136,Getting Started with Delta Exchange API Copilot
80001181137,2,API & Automation Tools,true,API Copilot.,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001181137,https://www.delta.exchange/support/solutions/articles/80001181137,Best Practices to Maximize Your Output with API Copilot
80001185498,2,API & Automation Tools,true,Algo Marketplace,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001185498,https://www.delta.exchange/support/solutions/articles/80001185498,How Algo Marketplace Works on Delta Exchange
80001191587,2,API & Automation Tools,true,Algo Marketplace,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001191587,https://www.delta.exchange/support/solutions/articles/80001191587,Algo Marketplace Terms and Conditions
80001200683,2,API & Automation Tools,true,Algo Marketplace,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001200683,https://www.delta.exchange/support/solutions/articles/80001200683,Algotrade Disclaimer
80001132522,2,Help & Support,true,Contact and assistance,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132522,https://www.delta.exchange/support/solutions/articles/80001132522,How can I contact customer support of Delta Exchange?
80001177016,2,Help & Support,true,Contact and assistance,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177016,https://www.delta.exchange/support/solutions/articles/80001177016,How to Raise a Support Ticket and Track Its Status on Delta Exchange India
80001177929,2,Trust and Safety,true,Platform security & Compliance,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177929,https://www.delta.exchange/support/solutions/articles/80001177929,Is Delta Exchange Regulated?
80001177931,2,Trust and Safety,true,Platform security & Compliance,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177931,https://www.delta.exchange/support/solutions/articles/80001177931,What Is the Insurance Fund on Delta Exchange and When Does It Apply?
80001177988,2,Troubleshooting,true,Troubleshooting for Android,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177988,https://www.delta.exchange/support/solutions/articles/80001177988,Basic Troubleshooting for Android Users (Delta Exchange App)
80001177990,2,Troubleshooting,true,Troubleshooting for IOS,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177990,https://www.delta.exchange/support/solutions/articles/80001177990,Basic Troubleshooting Steps for iOS Users (Delta Exchange App)
80001177992,2,Troubleshooting,true,Troubleshoot for Website users,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177992,https://www.delta.exchange/support/solutions/articles/80001177992,Basic Troubleshooting for Website Users on Delta Exchange
80001197404,2,Troubleshooting,true,Troubleshoot for Website users,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001197404,https://www.delta.exchange/support/solutions/articles/80001197404,How to Restore the Order Book on Delta Exchange
80001178769,2,Disclaimer,true,Legal Disclaimer,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178769,https://www.delta.exchange/support/solutions/articles/80001178769,API COPILOT – TERMS & CONDITIONS
80001198376,2,Disclaimer,true,Disclaimer,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001198376,https://www.delta.exchange/support/solutions/articles/80001198376,DISCLAIMER For RWA Token Derivatives
80001200059,2,Disclaimer,true,Official Communication Channels and Disclaimer,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001200059,https://www.delta.exchange/support/solutions/articles/80001200059,Official Channels & Security Guidelines – Delta Exchange India
80001200164,2,Disclaimer,true,Official Communication Channels and Disclaimer,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001200164,https://www.delta.exchange/support/solutions/articles/80001200164,Fake Websites Impersonating Delta Exchange India
80001197405,2,Chart Related,true,Indicators and Drawing,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001197405,https://www.delta.exchange/support/solutions/articles/80001197405,How to Remove Drawings & Indicators on Delta Exchange Charts
80001199728,2,Exchange SOP & Policies,true,Exchange SOP & Policies,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199728,https://www.delta.exchange/support/solutions/articles/80001199728,Allowed Trading Bands
80001199729,2,Exchange SOP & Policies,true,Exchange SOP & Policies,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199729,https://www.delta.exchange/support/solutions/articles/80001199729,Market Disruption
80001199730,2,Exchange SOP & Policies,true,Exchange SOP & Policies,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199730,https://www.delta.exchange/support/solutions/articles/80001199730,Trade Annulment
80001199731,2,Exchange SOP & Policies,true,Exchange SOP & Policies,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199731,https://www.delta.exchange/support/solutions/articles/80001199731,Special Events Handling
80001193909,2,Spot Trading,true,Getting Started,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001193909,https://www.delta.exchange/support/solutions/articles/80001193909,Placing a Spot Trade
80001194208,2,Spot Trading,true,Getting Started,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001194208,https://www.delta.exchange/support/solutions/articles/80001194208,What is available for Spot Trading
80001194865,2,Spot Trading,true,Funds & Wallet Management,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001194865,https://www.delta.exchange/support/solutions/articles/80001194865,Managing your Funds for Spot Trading
80001194561,2,Spot Trading,true,Funds & Wallet Management,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001194561,https://www.delta.exchange/support/solutions/articles/80001194561,Deposits and Withdrawals in Delta India Spot Trading
80001194210,2,Spot Trading,true,Fees & Charges,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001194210,https://www.delta.exchange/support/solutions/articles/80001194210,Delta India Spot Trading Fees
80001193910,2,Spot Trading,true,Rules & Restrictions,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001193910,https://www.delta.exchange/support/solutions/articles/80001193910,Restrictions on Funds/Assets (Spot)
80001195725,1,Spot Trading,true,Market Understanding,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001195725,https://www.delta.exchange/support/solutions/articles/80001195725,Why Spot and future prices are so different ?
80001195741,2,Spot Trading,true,Market Understanding,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001195741,https://www.delta.exchange/support/solutions/articles/80001195741,Why is there a price discrepancy between Spot and FNO on Delta Exchange?
80001195458,2,Spot Trading,true,Taxes,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001195458,https://www.delta.exchange/support/solutions/articles/80001195458,Taxes on Delta India Spot
80001202943,2,Trading View,true,Trading View Integration,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001202943,https://www.delta.exchange/support/solutions/articles/80001202943,How to Integrate TradingView with Delta Exchange India
80001203117,2,Algo Trading & Integrations,true,AlgoTest Integration,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001203117,https://www.delta.exchange/support/solutions/articles/80001203117,How to Use AlgoTest for Trading on Delta Exchange India
